"Status","URL","Redirected to","Link Text","Appears on","Time stamp"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage/brokerage-vrprofibroker.html","","VR-ProfiBroker","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage/brokerage-vrprofibroker.html","","[alt]: Brokerage VR-ProfiBroker","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage/mobile-brokerage.html","","Mobile-Brokerage","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage/mobile-brokerage.html","","[alt]: Mobile-Brokerage","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage/uniondepot.html","","UnionDepot","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage/uniondepot.html","","[alt]: UnionDepot","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/depot-brokerage.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/service/eniteo-derivate-dz.html","","dzbank-derivate.de","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/service.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/service/eniteo-derivate-dz.html","","[alt]: Eniteo Derivate DZ BANK","https://www.volksbank-boerde-bernburg.de/meine-finanzen/sparen-und-anlegen/sparen-geldanlage/service.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung/privatrente-indexinvest.html","","Privatrente mit Indexteilnahme","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung/privatrente-indexinvest.html","","[alt]: PrivatRente IndexInvest mit Indexbeteiligung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung/sofortrente.html","","Sofortrente","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung/sofortrente.html","","[alt]: Sofortrente","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung/rentenversicherung-fonds.html","","Fondsgebundene Rente","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung/rentenversicherung-fonds.html","","[alt]: Rentenversicherung Fonds","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/private-rentenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-altersvorsorge.landingpage.html","","[alt]: Direktversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/betriebliche-altersvorsorge/direktversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/privatkunden/formulare-privatkunden/formular-altersvorsorge.landingpage.html","","Jetzt Termin vereinbaren","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/betriebliche-altersvorsorge/direktversicherung.html","11.09.2017, 12:13:31"
"404 not found","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/service/versicherungen-check.html","","Risiko- und Vorsorgeanalyse","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/betriebliche-altersvorsorge/direktversicherung.html","11.09.2017, 12:13:31"
"404 not found","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/service/versicherungen-check.html","","Risiko- und Vorsorgeanalyse","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/kontoschutzpolice.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/berufsunfaehigkeitsversicherung.html","","Berufsunfähigkeitsversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/betriebliche-altersvorsorge/direktversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/berufsunfaehigkeitsversicherung.html","","Berufsunfähigkeitsversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/riester-rente.html","","Riester-Rentenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/riester-rente.html","","[alt]: Riester-Rentenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/banksparplan.html","","Riester-Banksparplan","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/banksparplan.html","","[alt]: Riester-Banksparplan","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-sparplan-uniprofirente-4p.html","","UniProfiRente/4P","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-sparplan-uniprofirente-4p.html","","[alt]: Fonds-Sparplan UniProfiRente/4P","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-sparplan-uniprofirente-select.html","","UniProfiRente Select","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-sparplan-uniprofirente-select.html","","[alt]: Fonds-Sparplan UniProfiRente Select","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/ruerup-rente.html","","Rürup-Rentenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/ruerup-rente.html","","[alt]: Rürup-Rente","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-ruerup-rente.html","","Fondsgebundene Rürup-Rente","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/fonds-ruerup-rente.html","","[alt]: Fonds Rürup-Rente","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/bausparen-wohn-riester.html","","Bausparen mit Wohn-Riester","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/bausparen-wohn-riester.html","","[alt]: Bausparen Wohn-Riester","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/riester-rente-index.html","","Riestern mit Indexbeteiligung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente/riester-rente-index.html","","[alt]: Riester-Rente mit Indexbeteiligung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/riester-ruerup-rente.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/service/altersvorsorge-video.html","","InfoTour Altersvorsorge","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/service/altersvorsorge-rechner.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/service/altersvorsorge-video.html","","InfoTour Altersvorsorge","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/altersvorsorge/service.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/private-krankenversicherung.html","","Private Krankenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/private-krankenversicherung.html","","[alt]: Private Krankenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/gesetzliche-krankenversicherung.html","","Gesetzliche Krankenkasse","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/gesetzliche-krankenversicherung.html","","[alt]: Gesetzliche Krankenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-brille-ruv.html","","Brille & Vorsorgeuntersuchung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-brille-ruv.html","","[alt]: Zusatzversicherung Brille","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/krankenzusatzversicherung.html","","Krankenhausaufenthalt","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/krankenzusatzversicherung.html","","[alt]: Krankenzusatzversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/krankentagegeld-zusatzversicherung.html","","Krankentagegeldversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/krankentagegeld-zusatzversicherung.html","","[alt]: Krankentagegeld-Zusatzversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zahnzusatzversicherung-ruv.html","","Zahnzusatzversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zahnzusatzversicherung-ruv.html","","[alt]: Zahnzusatzversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-heilpraktiker.html","","Naturheilverfahren","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/zusatzversicherung-heilpraktiker.html","","[alt]: Zusatzversicherung für Naturheilverfahren","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/auslandsreise-krankenversicherung.html","","Für Ihre Auslandsreise","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung/auslandsreise-krankenversicherung.html","","[alt]: Auslandsreise-Krankenversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/krankenversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/unfallversicherung.html","","Unfallversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/unfallversicherung.html","","[alt]: Unfallversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/lebensversicherung.html","","Risikolebensversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/lebensversicherung.html","","[alt]: Risikolebensversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/berufsunfaehigkeitsversicherung-junge-leute.html","","BerufsunfähigkeitsPolice Start","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/berufsunfaehigkeitsversicherung-junge-leute.html","","[alt]: Berufsunfähigkeitsversicherung junge Leute","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/sterbegeld.html","","Sterbegeldversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/sterbegeld.html","","[alt]: Sterbegeld","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/kindervorsorge.html","","Kindervorsorge","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/kindervorsorge.html","","[alt]: Kindervorsorge","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/fondsgebundene-lebensversicherung.html","","R+V-GenerationenKonzept","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie/fondsgebundene-lebensversicherung.html","","[alt]: Fondsgebundene Lebensversicherung","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/einkommen-familie.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/bankkarte.html","","Bankkarte girocard","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/bankkarte.html","","[alt]: Bankkarte","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/bankkarte-maestro.html","","girocard Maestro","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/bankkarte-maestro.html","","[alt]: Bankkarte Maestro","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/firmenkreditkarte-visa.html","","Firmenkreditkarte","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/firmenkreditkarte-visa.html","","[alt]: Firmenkreditkarte","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/verified-by-visa.html","","Verified by Visa","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/verified-by-visa.html","","[alt]: Verified by Visa","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/mastercard-securecode.html","","Mastercard® SecureCode™","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten/mastercard-securecode.html","","[alt]: Mastercard® SecureCode™","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/firmenkarten.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/pflegeversicherung/pflegetagegeld-ruv.html","","R+V-PflegeKonzept","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/pflegeversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/pflegeversicherung/pflegetagegeld-ruv.html","","[alt]: Pflegetagegeld","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/pflegeversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.rv24.de/online/index.xhtml","","[alt]: Kfz-Versicherung online","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/kfz-direktversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.rv24.de/online/index.xhtml","","Jetzt Kfz-Beitrag berechnen","https://www.volksbank-boerde-bernburg.de/meine-finanzen/vorsorge-und-absichern/versicherung/kfz-direktversicherung.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme/kartenzahlung.html","","Kartenzahlung & Terminal","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme/kartenzahlung.html","","[alt]: Kartenzahlung Kartenterminal","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme/vrpay-kompakt.html","","VRpay Kompakt","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme/vrpay-kompakt.html","","","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme.html","11.09.2017, 12:13:31"
"200 no error","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme/pci-dss-3d-secure.html","","Sichere Kreditkartenzahlung","https://www.volksbank-boerde-bernburg.de/mein-unternehmen/zahlungsverkehr/zahlungsverkehr/zahlungssysteme.html","11.09.2017, 12:13:31"
